"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
13232,2008-12-05 00:03:04,53.839852,-119.626892,"Alces alces",16
13233,2008-12-05 04:03:06,53.839802,-119.627187,"Alces alces",16
13234,2008-12-05 08:03:04,53.840175,-119.627522,"Alces alces",16
13235,2008-12-05 12:03:04,53.841322,-119.622897,"Alces alces",16
13236,2008-12-05 16:03:04,53.841463,-119.623038,"Alces alces",16
13237,2008-12-05 20:03:04,53.841847,-119.621802,"Alces alces",16
13238,2008-12-06 00:03:05,53.841628,-119.621962,"Alces alces",16
13239,2008-12-06 04:03:04,53.841132,-119.62084,"Alces alces",16
13240,2008-12-06 08:03:04,53.841427,-119.620627,"Alces alces",16
13241,2008-12-06 12:03:05,53.842383,-119.61971,"Alces alces",16
13242,2008-12-06 16:03:04,53.842383,-119.61949,"Alces alces",16
13243,2008-12-06 20:03:06,53.842107,-119.61625,"Alces alces",16
13244,2008-12-07 00:03:05,53.842607,-119.615687,"Alces alces",16
13245,2008-12-07 04:03:04,53.842457,-119.616193,"Alces alces",16
13246,2008-12-07 08:03:04,53.842797,-119.615815,"Alces alces",16
13247,2008-12-07 12:03:04,53.842967,-119.615582,"Alces alces",16
13248,2008-12-07 16:03:04,53.843138,-119.61538,"Alces alces",16
13249,2008-12-07 20:03:04,53.848363,-119.586115,"Alces alces",16
13250,2008-12-08 00:03:04,53.848582,-119.580815,"Alces alces",16
13251,2008-12-08 04:03:05,53.845523,-119.568722,"Alces alces",16
13252,2008-12-08 08:03:05,53.842518,-119.564667,"Alces alces",16
13253,2008-12-08 12:03:04,53.842173,-119.559443,"Alces alces",16
13254,2008-12-08 16:03:05,53.841973,-119.559002,"Alces alces",16
13255,2008-12-08 20:03:04,53.842383,-119.556775,"Alces alces",16
13256,2008-12-09 00:03:05,53.842777,-119.555997,"Alces alces",16
13257,2008-12-09 04:03:05,53.841515,-119.555175,"Alces alces",16
13258,2008-12-09 08:03:04,53.841567,-119.55509,"Alces alces",16
13259,2008-12-09 12:03:04,53.8403,-119.556423,"Alces alces",16
13260,2008-12-09 16:03:36,53.839985,-119.55529,"Alces alces",16
13261,2008-12-09 20:03:04,53.839438,-119.554948,"Alces alces",16
13262,2008-12-10 00:03:04,53.838423,-119.553912,"Alces alces",16
13263,2008-12-10 04:03:05,53.837243,-119.554618,"Alces alces",16
13264,2008-12-10 08:03:04,53.837698,-119.554608,"Alces alces",16
13265,2008-12-10 12:03:05,53.837878,-119.556025,"Alces alces",16
13266,2008-12-10 16:03:04,53.838295,-119.556358,"Alces alces",16
13267,2008-12-10 20:03:04,53.839442,-119.556472,"Alces alces",16
13268,2008-12-11 00:03:04,53.839378,-119.556058,"Alces alces",16
13269,2008-12-11 04:03:05,53.839727,-119.5558,"Alces alces",16
13270,2008-12-11 08:03:04,53.83971,-119.555783,"Alces alces",16
13271,2008-12-11 12:03:04,53.840568,-119.556177,"Alces alces",16
13272,2008-12-11 16:03:04,53.840955,-119.556203,"Alces alces",16
13273,2008-12-11 20:03:04,53.84152,-119.555117,"Alces alces",16
13274,2008-12-12 00:03:04,53.841483,-119.555007,"Alces alces",16
13275,2008-12-12 04:03:05,53.84123,-119.553482,"Alces alces",16
13276,2008-12-12 08:03:06,53.841468,-119.552995,"Alces alces",16
13277,2008-12-12 12:03:05,53.841035,-119.552993,"Alces alces",16
13278,2008-12-12 16:03:04,53.841133,-119.553098,"Alces alces",16
13279,2008-12-12 20:03:04,53.842528,-119.555157,"Alces alces",16
13280,2008-12-13 00:03:06,53.842728,-119.554852,"Alces alces",16
13281,2008-12-13 04:03:37,53.841895,-119.556045,"Alces alces",16
13282,2008-12-13 08:03:06,53.842082,-119.555725,"Alces alces",16
13283,2008-12-13 12:03:04,53.841533,-119.555768,"Alces alces",16
13284,2008-12-13 16:03:05,53.841635,-119.55534,"Alces alces",16
13285,2008-12-13 20:03:05,53.841715,-119.554857,"Alces alces",16
13286,2008-12-14 00:03:05,53.841223,-119.554542,"Alces alces",16
13287,2008-12-14 04:03:04,53.841462,-119.555302,"Alces alces",16
13288,2008-12-14 08:03:37,53.841493,-119.555805,"Alces alces",16
