"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
48251,2009-03-08 01:03:03,54.097192,-119.795287,"Alces alces",33
48252,2009-03-08 03:02:36,54.097383,-119.795457,"Alces alces",33
48253,2009-03-08 05:03:03,54.098875,-119.794328,"Alces alces",33
48254,2009-03-08 07:02:41,54.098875,-119.79433,"Alces alces",33
48255,2009-03-08 09:02:41,54.097415,-119.793355,"Alces alces",33
48256,2009-03-08 11:02:40,54.097728,-119.79233,"Alces alces",33
48257,2009-03-08 13:02:40,54.097728,-119.79234,"Alces alces",33
48258,2009-03-08 15:03:03,54.097582,-119.790772,"Alces alces",33
48259,2009-03-08 17:02:48,54.097907,-119.791082,"Alces alces",33
48260,2009-03-08 19:03:52,54.09802,-119.788542,"Alces alces",33
48261,2009-03-08 21:02:40,54.097945,-119.789838,"Alces alces",33
48262,2009-03-08 23:02:40,54.097932,-119.789732,"Alces alces",33
48263,2009-03-09 01:03:04,54.098257,-119.788028,"Alces alces",33
48264,2009-03-09 03:02:40,54.098463,-119.788017,"Alces alces",33
48265,2009-03-09 05:03:03,54.098453,-119.788042,"Alces alces",33
48266,2009-03-09 07:02:40,54.098413,-119.786562,"Alces alces",33
48267,2009-03-09 09:02:40,54.098247,-119.78652,"Alces alces",33
48268,2009-03-09 11:02:41,54.09885,-119.78575,"Alces alces",33
48269,2009-03-09 13:02:40,54.098808,-119.785908,"Alces alces",33
48270,2009-03-09 15:02:49,54.098183,-119.78391,"Alces alces",33
48271,2009-03-09 17:03:04,54.100557,-119.786268,"Alces alces",33
48272,2009-03-09 19:02:40,54.10419,-119.787582,"Alces alces",33
48273,2009-03-09 21:02:36,54.105535,-119.788833,"Alces alces",33
48274,2009-03-09 23:03:03,54.10558,-119.787745,"Alces alces",33
48275,2009-03-10 01:02:40,54.105575,-119.787743,"Alces alces",33
48276,2009-03-10 03:02:40,54.107982,-119.788937,"Alces alces",33
48277,2009-03-10 05:03:03,54.107932,-119.788863,"Alces alces",33
48278,2009-03-10 07:02:40,54.107898,-119.786718,"Alces alces",33
48279,2009-03-10 09:02:59,54.108473,-119.787542,"Alces alces",33
48280,2009-03-10 11:03:04,54.108267,-119.787307,"Alces alces",33
48281,2009-03-10 13:02:40,54.1085,-119.788362,"Alces alces",33
48282,2009-03-10 15:03:03,54.108475,-119.788315,"Alces alces",33
48283,2009-03-10 17:02:41,54.108255,-119.787845,"Alces alces",33
48284,2009-03-10 19:02:42,54.107737,-119.787102,"Alces alces",33
48285,2009-03-10 21:03:04,54.107615,-119.786935,"Alces alces",33
48286,2009-03-10 23:02:54,54.107615,-119.78697,"Alces alces",33
48287,2009-03-11 01:02:40,54.107753,-119.78728,"Alces alces",33
48288,2009-03-11 03:02:40,54.107708,-119.787407,"Alces alces",33
48289,2009-03-11 05:02:46,54.107482,-119.78666,"Alces alces",33
48290,2009-03-11 07:03:03,54.107428,-119.785565,"Alces alces",33
48291,2009-03-11 09:04:00,54.107433,-119.785388,"Alces alces",33
48292,2009-03-11 11:03:03,54.107563,-119.785907,"Alces alces",33
48293,2009-03-11 13:02:41,54.107827,-119.786815,"Alces alces",33
48294,2009-03-11 15:03:05,54.107435,-119.78648,"Alces alces",33
48295,2009-03-11 17:03:04,54.107387,-119.787228,"Alces alces",33
48296,2009-03-11 19:03:34,54.106882,-119.785175,"Alces alces",33
48297,2009-03-11 21:02:41,54.107412,-119.782092,"Alces alces",33
48298,2009-03-11 23:02:40,54.107428,-119.782145,"Alces alces",33
48299,2009-03-12 01:03:13,54.107515,-119.781648,"Alces alces",33
48300,2009-03-12 03:02:41,54.107287,-119.781172,"Alces alces",33
48301,2009-03-12 05:02:58,54.107192,-119.781198,"Alces alces",33
48302,2009-03-12 07:02:37,54.10666,-119.7819,"Alces alces",33
48303,2009-03-12 09:02:57,54.106257,-119.781167,"Alces alces",33
48304,2009-03-12 11:02:44,54.106222,-119.781133,"Alces alces",33
48305,2009-03-12 13:02:40,54.105888,-119.780415,"Alces alces",33
48306,2009-03-12 15:03:03,54.106383,-119.779592,"Alces alces",33
48307,2009-03-12 17:03:21,54.106333,-119.779638,"Alces alces",33
48308,2009-03-12 19:02:52,54.10686,-119.780242,"Alces alces",33
48309,2009-03-12 21:03:03,54.106612,-119.780048,"Alces alces",33
