"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
36158,2009-03-09 01:03:04,54.040972,-118.228883,"Alces alces",29
36159,2009-03-09 03:02:39,54.052553,-118.214052,"Alces alces",29
36160,2009-03-09 05:03:04,54.052115,-118.189682,"Alces alces",29
36161,2009-03-09 07:02:40,54.052203,-118.189732,"Alces alces",29
36162,2009-03-09 09:02:40,54.052202,-118.189355,"Alces alces",29
36163,2009-03-09 11:02:43,54.05264,-118.190148,"Alces alces",29
36164,2009-03-09 13:02:41,54.052552,-118.190182,"Alces alces",29
36165,2009-03-09 15:02:41,54.052218,-118.176697,"Alces alces",29
36166,2009-03-09 17:02:40,54.051818,-118.176003,"Alces alces",29
36167,2009-03-09 19:03:03,54.045037,-118.16682,"Alces alces",29
36168,2009-03-09 21:02:40,54.045073,-118.166815,"Alces alces",29
36169,2009-03-09 23:02:40,54.045048,-118.166477,"Alces alces",29
36170,2009-03-10 01:02:41,54.04513,-118.166387,"Alces alces",29
36171,2009-03-10 03:02:40,54.044828,-118.166148,"Alces alces",29
36172,2009-03-10 05:03:03,54.044783,-118.166082,"Alces alces",29
36173,2009-03-10 07:02:40,54.04471,-118.165815,"Alces alces",29
36174,2009-03-10 09:02:36,54.044753,-118.165855,"Alces alces",29
36175,2009-03-10 11:02:42,54.04482,-118.16539,"Alces alces",29
36176,2009-03-10 13:02:40,54.044763,-118.165427,"Alces alces",29
36177,2009-03-10 15:02:46,54.044645,-118.165993,"Alces alces",29
36178,2009-03-10 17:02:37,54.044583,-118.166047,"Alces alces",29
36179,2009-03-10 19:02:41,54.044358,-118.16662,"Alces alces",29
36180,2009-03-10 21:02:40,54.044378,-118.166572,"Alces alces",29
36181,2009-03-10 23:02:40,54.044298,-118.166547,"Alces alces",29
36182,2009-03-11 01:02:40,54.044278,-118.16658,"Alces alces",29
36183,2009-03-11 03:02:40,54.044328,-118.166615,"Alces alces",29
36184,2009-03-11 05:03:04,54.044017,-118.166237,"Alces alces",29
36185,2009-03-11 07:02:47,54.044038,-118.166282,"Alces alces",29
36186,2009-03-11 09:02:54,54.044007,-118.165912,"Alces alces",29
36187,2009-03-11 11:02:42,54.043995,-118.16557,"Alces alces",29
36188,2009-03-11 13:02:40,54.04404,-118.165648,"Alces alces",29
36189,2009-03-11 15:02:40,54.044703,-118.166293,"Alces alces",29
36190,2009-03-11 17:03:03,54.044792,-118.166428,"Alces alces",29
36191,2009-03-11 19:02:41,54.043078,-118.165458,"Alces alces",29
36192,2009-03-11 21:02:40,54.044173,-118.163973,"Alces alces",29
36193,2009-03-11 23:02:53,54.044135,-118.164067,"Alces alces",29
36194,2009-03-12 01:03:03,54.044157,-118.164057,"Alces alces",29
36195,2009-03-12 03:02:41,54.04501,-118.164333,"Alces alces",29
36196,2009-03-12 05:03:04,54.044903,-118.16429,"Alces alces",29
36197,2009-03-12 07:02:37,54.045252,-118.165238,"Alces alces",29
36198,2009-03-12 09:02:41,54.045267,-118.165308,"Alces alces",29
36199,2009-03-12 11:02:41,54.045198,-118.165155,"Alces alces",29
36200,2009-03-12 13:02:40,54.045528,-118.165247,"Alces alces",29
36201,2009-03-12 15:02:37,54.045558,-118.165115,"Alces alces",29
36202,2009-03-12 17:03:04,54.045633,-118.165602,"Alces alces",29
36203,2009-03-12 19:02:41,54.045657,-118.165628,"Alces alces",29
36204,2009-03-12 21:02:47,54.045405,-118.16503,"Alces alces",29
36205,2009-03-12 23:03:04,54.045353,-118.165312,"Alces alces",29
36206,2009-03-13 01:02:40,54.045395,-118.165318,"Alces alces",29
36207,2009-03-13 03:02:36,54.045405,-118.165385,"Alces alces",29
36208,2009-03-13 05:02:41,54.044993,-118.165022,"Alces alces",29
36209,2009-03-13 07:03:03,54.044882,-118.165007,"Alces alces",29
36210,2009-03-13 09:02:47,54.045292,-118.163738,"Alces alces",29
36211,2009-03-13 11:02:41,54.045212,-118.16367,"Alces alces",29
36212,2009-03-13 13:02:37,54.045577,-118.163238,"Alces alces",29
36213,2009-03-13 15:03:03,54.045632,-118.163387,"Alces alces",29
36214,2009-03-13 17:02:40,54.046445,-118.163425,"Alces alces",29
36215,2009-03-13 19:02:41,54.046453,-118.163413,"Alces alces",29
36216,2009-03-13 21:02:37,54.04646,-118.1585,"Alces alces",29
36217,2009-03-13 23:02:40,54.046587,-118.158568,"Alces alces",29
36218,2009-03-14 01:02:56,54.046495,-118.158468,"Alces alces",29
36219,2009-03-14 03:02:36,54.048375,-118.15889,"Alces alces",29
36220,2009-03-14 05:02:37,54.048268,-118.158722,"Alces alces",29
36221,2009-03-14 07:02:37,54.048938,-118.158637,"Alces alces",29
36222,2009-03-14 09:02:47,54.048928,-118.157257,"Alces alces",29
36223,2009-03-14 11:03:03,54.048855,-118.157347,"Alces alces",29
36224,2009-03-14 13:02:50,54.049627,-118.158647,"Alces alces",29
36225,2009-03-14 15:03:00,54.049267,-118.158983,"Alces alces",29
36226,2009-03-14 17:02:37,54.049318,-118.158933,"Alces alces",29
36227,2009-03-14 19:02:37,54.047627,-118.157312,"Alces alces",29
36228,2009-03-14 21:02:41,54.04709,-118.15688,"Alces alces",29
36229,2009-03-14 23:02:36,54.047083,-118.156813,"Alces alces",29
36230,2009-03-15 01:03:04,54.045892,-118.157348,"Alces alces",29
36231,2009-03-15 03:02:47,54.041908,-118.160597,"Alces alces",29
36232,2009-03-15 05:03:03,54.041427,-118.161038,"Alces alces",29
36233,2009-03-15 07:02:41,54.041285,-118.16088,"Alces alces",29
36234,2009-03-15 09:03:04,54.041328,-118.161125,"Alces alces",29
36235,2009-03-15 11:02:41,54.041302,-118.16113,"Alces alces",29
36236,2009-03-15 13:02:40,54.04163,-118.160678,"Alces alces",29
36237,2009-03-15 15:02:51,54.04196,-118.161382,"Alces alces",29
36238,2009-03-15 17:02:41,54.041988,-118.161455,"Alces alces",29
36239,2009-03-15 19:02:41,54.04204,-118.16148,"Alces alces",29
36240,2009-03-15 21:03:04,54.041988,-118.161398,"Alces alces",29
36241,2009-03-15 23:02:40,54.041925,-118.161375,"Alces alces",29
36242,2009-03-16 01:02:44,54.041995,-118.161298,"Alces alces",29
36243,2009-03-16 03:02:37,54.041987,-118.161582,"Alces alces",29
36244,2009-03-16 05:02:41,54.04198,-118.161565,"Alces alces",29
36245,2009-03-16 07:02:40,54.04214,-118.161627,"Alces alces",29
36246,2009-03-16 09:02:41,54.042133,-118.161828,"Alces alces",29
36247,2009-03-16 11:02:36,54.042143,-118.161832,"Alces alces",29
36248,2009-03-16 13:02:37,54.042282,-118.159647,"Alces alces",29
36249,2009-03-16 15:03:03,54.042253,-118.159713,"Alces alces",29
36250,2009-03-16 17:02:38,54.042823,-118.158972,"Alces alces",29
36251,2009-03-16 19:03:04,54.041125,-118.158342,"Alces alces",29
36252,2009-03-16 21:02:41,54.04039,-118.158503,"Alces alces",29
36253,2009-03-16 23:02:41,54.040413,-118.158517,"Alces alces",29
36254,2009-03-17 01:02:41,54.038837,-118.158388,"Alces alces",29
36255,2009-03-17 03:02:40,54.038875,-118.15833,"Alces alces",29
36256,2009-03-17 05:02:49,54.038735,-118.158222,"Alces alces",29
36257,2009-03-17 07:02:40,54.038017,-118.158925,"Alces alces",29
36258,2009-03-17 09:02:41,54.038077,-118.158968,"Alces alces",29
36259,2009-03-17 11:02:41,54.038015,-118.160193,"Alces alces",29
36260,2009-03-17 13:02:37,54.037993,-118.160167,"Alces alces",29
36261,2009-03-17 15:02:41,54.037363,-118.160465,"Alces alces",29
36262,2009-03-17 17:02:47,54.037337,-118.160692,"Alces alces",29
36263,2009-03-17 19:02:52,54.035775,-118.160707,"Alces alces",29
36264,2009-03-17 21:03:03,54.035353,-118.160777,"Alces alces",29
36265,2009-03-17 23:03:03,54.035358,-118.160767,"Alces alces",29
36266,2009-03-18 01:02:37,54.034405,-118.15916,"Alces alces",29
36267,2009-03-18 03:02:36,54.033935,-118.158282,"Alces alces",29
36268,2009-03-18 05:02:47,54.033922,-118.158258,"Alces alces",29
36269,2009-03-18 07:02:37,54.03389,-118.159058,"Alces alces",29
36270,2009-03-18 09:03:04,54.034227,-118.159932,"Alces alces",29
36271,2009-03-18 11:02:46,54.034405,-118.162135,"Alces alces",29
36272,2009-03-18 13:03:04,54.034622,-118.162433,"Alces alces",29
36273,2009-03-18 15:02:41,54.03521,-118.162605,"Alces alces",29
36274,2009-03-18 17:02:41,54.035035,-118.162658,"Alces alces",29
36275,2009-03-18 19:02:41,54.035963,-118.162198,"Alces alces",29
36276,2009-03-18 21:03:47,54.036543,-118.162395,"Alces alces",29
36277,2009-03-18 23:02:41,54.036553,-118.162362,"Alces alces",29
36278,2009-03-19 01:02:40,54.036492,-118.162382,"Alces alces",29
36279,2009-03-19 03:03:03,54.036297,-118.162748,"Alces alces",29
36280,2009-03-19 05:02:40,54.036375,-118.162737,"Alces alces",29
36281,2009-03-19 07:02:43,54.036323,-118.163115,"Alces alces",29
36282,2009-03-19 09:03:04,54.036525,-118.163405,"Alces alces",29
