"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
8924,2008-12-04 03:03:04,53.731282,-118.947228,"Alces alces",13
8925,2008-12-04 07:03:04,53.731303,-118.946728,"Alces alces",13
8926,2008-12-04 11:03:04,53.731198,-118.946348,"Alces alces",13
8927,2008-12-04 15:03:04,53.73097,-118.945747,"Alces alces",13
8928,2008-12-04 19:03:04,53.730815,-118.94582,"Alces alces",13
8929,2008-12-04 23:03:04,53.730635,-118.945877,"Alces alces",13
8930,2008-12-05 03:03:05,53.730907,-118.945777,"Alces alces",13
8931,2008-12-05 07:03:04,53.730838,-118.945982,"Alces alces",13
8932,2008-12-05 11:03:05,53.730782,-118.94579,"Alces alces",13
8933,2008-12-05 15:03:20,53.730405,-118.945218,"Alces alces",13
8934,2008-12-05 19:03:04,53.730183,-118.947987,"Alces alces",13
8935,2008-12-05 23:03:04,53.731005,-118.947635,"Alces alces",13
8936,2008-12-06 03:03:04,53.730992,-118.948592,"Alces alces",13
8937,2008-12-06 07:03:04,53.731132,-118.948447,"Alces alces",13
8938,2008-12-06 11:03:04,53.730188,-118.94839,"Alces alces",13
8939,2008-12-06 15:03:05,53.725303,-118.949082,"Alces alces",13
8940,2008-12-06 19:04:00,53.724922,-118.949265,"Alces alces",13
8941,2008-12-06 23:03:04,53.721305,-118.948457,"Alces alces",13
8942,2008-12-07 03:03:05,53.721342,-118.946992,"Alces alces",13
8943,2008-12-07 07:03:04,53.721085,-118.947023,"Alces alces",13
8944,2008-12-07 11:03:29,53.719087,-118.942702,"Alces alces",13
8945,2008-12-07 15:03:09,53.71657,-118.941803,"Alces alces",13
8946,2008-12-07 19:03:04,53.716938,-118.941618,"Alces alces",13
8947,2008-12-07 23:03:04,53.716933,-118.941213,"Alces alces",13
8948,2008-12-08 03:03:04,53.7174,-118.942207,"Alces alces",13
8949,2008-12-08 07:03:04,53.717373,-118.942193,"Alces alces",13
8950,2008-12-08 11:03:07,53.718095,-118.938047,"Alces alces",13
8951,2008-12-08 15:03:04,53.716937,-118.938792,"Alces alces",13
8952,2008-12-08 19:03:04,53.717512,-118.938147,"Alces alces",13
8953,2008-12-08 23:03:04,53.711405,-118.939837,"Alces alces",13
8954,2008-12-09 03:03:04,53.709148,-118.940133,"Alces alces",13
8955,2008-12-09 07:03:35,53.709063,-118.940293,"Alces alces",13
8956,2008-12-09 11:03:04,53.707943,-118.934675,"Alces alces",13
