"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
15872,2009-03-08 01:02:52,54.614107,-119.99481,"Alces alces",24
15873,2009-03-08 03:02:40,54.614093,-119.995147,"Alces alces",24
15874,2009-03-08 05:03:22,54.61398,-119.994997,"Alces alces",24
15875,2009-03-08 07:02:41,54.613758,-119.995698,"Alces alces",24
15876,2009-03-08 09:02:40,54.613468,-119.995413,"Alces alces",24
15877,2009-03-08 11:02:41,54.613443,-119.994905,"Alces alces",24
15878,2009-03-08 13:02:41,54.613273,-119.995092,"Alces alces",24
15879,2009-03-08 15:02:48,54.6128,-119.995292,"Alces alces",24
15880,2009-03-08 17:02:51,54.612705,-119.995412,"Alces alces",24
15881,2009-03-08 19:03:03,54.61252,-119.995173,"Alces alces",24
15882,2009-03-08 21:02:54,54.612518,-119.995108,"Alces alces",24
15883,2009-03-08 23:02:40,54.61324,-119.999862,"Alces alces",24
15884,2009-03-09 01:03:03,54.613222,-120.000018,"Alces alces",24
15885,2009-03-09 03:02:40,54.613053,-120.001407,"Alces alces",24
15886,2009-03-09 05:03:03,54.61306,-120.00144,"Alces alces",24
15887,2009-03-09 07:02:41,54.613203,-120.001305,"Alces alces",24
15888,2009-03-09 09:03:04,54.61318,-120.00219,"Alces alces",24
15889,2009-03-09 11:02:42,54.614318,-120.004345,"Alces alces",24
15890,2009-03-09 13:02:40,54.614345,-120.004502,"Alces alces",24
15891,2009-03-09 15:03:54,54.615245,-120.004128,"Alces alces",24
15892,2009-03-09 17:03:04,54.615292,-120.005463,"Alces alces",24
15893,2009-03-09 19:02:40,54.615323,-120.005462,"Alces alces",24
15894,2009-03-09 21:02:36,54.615298,-120.005447,"Alces alces",24
15895,2009-03-09 23:02:41,54.615292,-120.005587,"Alces alces",24
15896,2009-03-10 01:02:55,54.615368,-120.005847,"Alces alces",24
15897,2009-03-10 03:02:40,54.615572,-120.006037,"Alces alces",24
15898,2009-03-10 05:03:03,54.615572,-120.00603,"Alces alces",24
15899,2009-03-10 07:02:40,54.615698,-120.006035,"Alces alces",24
15900,2009-03-10 09:02:40,54.61612,-120.007993,"Alces alces",24
15901,2009-03-10 11:02:40,54.61559,-120.008405,"Alces alces",24
15902,2009-03-10 13:03:04,54.615738,-120.008667,"Alces alces",24
