"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
32157,2009-03-08 00:02:36,54.698003,-119.740785,"Alces alces",28
32158,2009-03-08 02:02:40,54.69704,-119.73856,"Alces alces",28
32159,2009-03-08 04:02:40,54.698057,-119.740118,"Alces alces",28
32160,2009-03-08 06:02:40,54.698197,-119.740763,"Alces alces",28
32161,2009-03-08 08:02:37,54.698285,-119.74065,"Alces alces",28
32162,2009-03-08 10:02:41,54.69766,-119.741775,"Alces alces",28
32163,2009-03-08 12:02:41,54.697658,-119.741687,"Alces alces",28
32164,2009-03-08 14:02:40,54.697672,-119.741608,"Alces alces",28
32165,2009-03-08 16:02:38,54.697342,-119.740888,"Alces alces",28
32166,2009-03-08 18:02:40,54.697427,-119.740817,"Alces alces",28
32167,2009-03-08 20:02:40,54.69681,-119.739747,"Alces alces",28
32168,2009-03-08 22:02:41,54.696887,-119.73968,"Alces alces",28
32169,2009-03-09 00:02:37,54.696193,-119.73629,"Alces alces",28
32170,2009-03-09 02:02:40,54.696177,-119.736293,"Alces alces",28
32171,2009-03-09 04:02:53,54.695522,-119.735478,"Alces alces",28
32172,2009-03-09 06:02:41,54.693663,-119.735988,"Alces alces",28
32173,2009-03-09 08:02:40,54.691627,-119.735442,"Alces alces",28
32174,2009-03-09 10:02:41,54.691355,-119.735188,"Alces alces",28
32175,2009-03-09 12:02:41,54.690823,-119.734462,"Alces alces",28
32176,2009-03-09 14:02:47,54.69058,-119.734497,"Alces alces",28
32177,2009-03-09 16:03:04,54.690258,-119.73349,"Alces alces",28
32178,2009-03-09 18:02:40,54.689892,-119.732857,"Alces alces",28
32179,2009-03-09 20:03:03,54.689623,-119.731735,"Alces alces",28
32180,2009-03-09 22:02:41,54.689742,-119.731768,"Alces alces",28
32181,2009-03-10 00:02:40,54.69224,-119.736607,"Alces alces",28
32182,2009-03-10 02:03:03,54.695168,-119.735893,"Alces alces",28
32183,2009-03-10 04:02:41,54.695202,-119.735875,"Alces alces",28
32184,2009-03-10 06:02:40,54.695185,-119.735778,"Alces alces",28
32185,2009-03-10 08:02:41,54.695078,-119.736953,"Alces alces",28
32186,2009-03-10 10:02:42,54.695192,-119.738262,"Alces alces",28
32187,2009-03-10 12:02:41,54.695083,-119.738288,"Alces alces",28
32188,2009-03-10 14:02:36,54.695427,-119.738093,"Alces alces",28
32189,2009-03-10 16:02:41,54.695325,-119.738403,"Alces alces",28
32190,2009-03-10 18:02:40,54.695483,-119.73855,"Alces alces",28
32191,2009-03-10 20:02:40,54.695895,-119.739092,"Alces alces",28
32192,2009-03-10 22:02:41,54.695945,-119.739063,"Alces alces",28
32193,2009-03-11 00:02:40,54.694232,-119.740757,"Alces alces",28
32194,2009-03-11 02:03:03,54.684925,-119.728083,"Alces alces",28
32195,2009-03-11 04:02:42,54.685015,-119.728135,"Alces alces",28
32196,2009-03-11 06:02:40,54.685083,-119.728115,"Alces alces",28
32197,2009-03-11 08:03:52,54.68458,-119.721188,"Alces alces",28
32198,2009-03-11 10:02:41,54.679785,-119.715593,"Alces alces",28
32199,2009-03-11 12:02:41,54.680107,-119.716998,"Alces alces",28
32200,2009-03-11 14:02:37,54.6791,-119.717052,"Alces alces",28
32201,2009-03-11 16:03:03,54.678985,-119.7169,"Alces alces",28
32202,2009-03-11 18:02:43,54.682027,-119.708055,"Alces alces",28
32203,2009-03-11 20:03:07,54.687312,-119.709213,"Alces alces",28
32204,2009-03-11 22:02:41,54.68722,-119.709128,"Alces alces",28
32205,2009-03-12 00:02:41,54.68777,-119.70995,"Alces alces",28
32206,2009-03-12 02:02:41,54.688493,-119.708767,"Alces alces",28
32207,2009-03-12 04:02:41,54.689718,-119.70851,"Alces alces",28
32208,2009-03-12 06:03:04,54.689635,-119.70883,"Alces alces",28
32209,2009-03-12 08:04:00,54.688798,-119.708257,"Alces alces",28
32210,2009-03-12 10:03:04,54.688825,-119.707743,"Alces alces",28
32211,2009-03-12 12:02:41,54.688888,-119.707778,"Alces alces",28
32212,2009-03-12 14:03:05,54.690455,-119.70818,"Alces alces",28
32213,2009-03-12 16:03:03,54.699947,-119.707167,"Alces alces",28
32214,2009-03-12 18:02:42,54.700353,-119.707708,"Alces alces",28
32215,2009-03-12 20:02:40,54.70082,-119.707825,"Alces alces",28
32216,2009-03-12 22:02:38,54.700682,-119.70804,"Alces alces",28
32217,2009-03-13 00:02:41,54.701532,-119.707995,"Alces alces",28
32218,2009-03-13 02:02:41,54.701398,-119.708072,"Alces alces",28
32219,2009-03-13 04:03:03,54.701432,-119.707172,"Alces alces",28
32220,2009-03-13 06:02:41,54.701485,-119.707047,"Alces alces",28
32221,2009-03-13 08:02:41,54.70164,-119.706707,"Alces alces",28
32222,2009-03-13 10:02:41,54.702378,-119.706142,"Alces alces",28
32223,2009-03-13 12:03:03,54.702958,-119.705203,"Alces alces",28
32224,2009-03-13 14:03:03,54.702592,-119.704767,"Alces alces",28
32225,2009-03-13 16:02:52,54.702043,-119.704422,"Alces alces",28
32226,2009-03-13 18:02:40,54.702652,-119.703522,"Alces alces",28
32227,2009-03-13 20:03:00,54.701608,-119.70571,"Alces alces",28
32228,2009-03-13 22:02:38,54.701512,-119.705645,"Alces alces",28
32229,2009-03-14 00:02:40,54.701273,-119.70578,"Alces alces",28
32230,2009-03-14 02:02:41,54.701228,-119.706185,"Alces alces",28
32231,2009-03-14 04:03:03,54.700833,-119.706395,"Alces alces",28
32232,2009-03-14 06:02:40,54.70082,-119.706375,"Alces alces",28
32233,2009-03-14 08:02:59,54.700552,-119.706493,"Alces alces",28
32234,2009-03-14 10:03:03,54.700487,-119.706977,"Alces alces",28
32235,2009-03-14 12:02:36,54.700325,-119.706542,"Alces alces",28
32236,2009-03-14 14:02:36,54.700028,-119.705538,"Alces alces",28
32237,2009-03-14 16:03:04,54.700773,-119.704077,"Alces alces",28
32238,2009-03-14 18:02:53,54.700867,-119.704083,"Alces alces",28
32239,2009-03-14 20:02:36,54.70185,-119.702655,"Alces alces",28
32240,2009-03-14 22:02:40,54.701713,-119.702647,"Alces alces",28
32241,2009-03-15 00:02:37,54.702227,-119.70193,"Alces alces",28
32242,2009-03-15 02:02:37,54.701998,-119.701732,"Alces alces",28
32243,2009-03-15 04:02:40,54.701767,-119.70188,"Alces alces",28
32244,2009-03-15 06:02:44,54.701773,-119.701723,"Alces alces",28
32245,2009-03-15 08:02:40,54.701455,-119.702855,"Alces alces",28
32246,2009-03-15 10:02:41,54.70174,-119.703503,"Alces alces",28
32247,2009-03-15 12:02:37,54.701665,-119.70338,"Alces alces",28
32248,2009-03-15 14:02:37,54.701782,-119.704228,"Alces alces",28
32249,2009-03-15 16:02:41,54.701958,-119.704145,"Alces alces",28
32250,2009-03-15 18:02:38,54.701957,-119.70452,"Alces alces",28
32251,2009-03-15 20:02:41,54.702943,-119.704302,"Alces alces",28
32252,2009-03-15 22:03:04,54.702923,-119.70442,"Alces alces",28
32253,2009-03-16 00:02:37,54.702948,-119.704337,"Alces alces",28
32254,2009-03-16 02:02:40,54.703375,-119.703875,"Alces alces",28
32255,2009-03-16 04:02:41,54.703365,-119.703953,"Alces alces",28
32256,2009-03-16 06:02:37,54.703703,-119.70382,"Alces alces",28
32257,2009-03-16 08:02:37,54.703728,-119.704095,"Alces alces",28
32258,2009-03-16 10:03:03,54.703582,-119.704177,"Alces alces",28
32259,2009-03-16 12:02:41,54.703618,-119.70418,"Alces alces",28
32260,2009-03-16 14:02:52,54.70276,-119.703903,"Alces alces",28
32261,2009-03-16 16:03:01,54.702448,-119.704208,"Alces alces",28
32262,2009-03-16 18:02:41,54.702278,-119.703833,"Alces alces",28
32263,2009-03-16 20:02:44,54.702588,-119.701845,"Alces alces",28
32264,2009-03-16 22:02:40,54.702567,-119.701847,"Alces alces",28
32265,2009-03-17 00:02:37,54.702608,-119.70169,"Alces alces",28
32266,2009-03-17 02:02:39,54.702303,-119.702035,"Alces alces",28
32267,2009-03-17 04:02:44,54.702127,-119.701248,"Alces alces",28
32268,2009-03-17 06:02:40,54.702647,-119.701065,"Alces alces",28
32269,2009-03-17 08:02:40,54.702698,-119.701242,"Alces alces",28
32270,2009-03-17 10:02:40,54.703187,-119.70296,"Alces alces",28
32271,2009-03-17 12:02:40,54.703062,-119.702988,"Alces alces",28
32272,2009-03-17 14:02:40,54.703802,-119.703148,"Alces alces",28
32273,2009-03-17 16:03:03,54.704188,-119.702675,"Alces alces",28
32274,2009-03-17 18:02:39,54.704493,-119.702273,"Alces alces",28
32275,2009-03-17 20:02:40,54.705085,-119.701663,"Alces alces",28
32276,2009-03-17 22:02:38,54.70509,-119.701682,"Alces alces",28
32277,2009-03-18 00:02:38,54.705587,-119.701518,"Alces alces",28
32278,2009-03-18 02:02:36,54.705645,-119.701492,"Alces alces",28
32279,2009-03-18 04:03:03,54.70573,-119.701767,"Alces alces",28
32280,2009-03-18 06:02:41,54.705615,-119.70215,"Alces alces",28
32281,2009-03-18 08:02:38,54.704657,-119.702835,"Alces alces",28
32282,2009-03-18 10:03:03,54.705095,-119.704272,"Alces alces",28
32283,2009-03-18 12:02:41,54.705122,-119.704215,"Alces alces",28
32284,2009-03-18 14:02:41,54.704873,-119.70406,"Alces alces",28
32285,2009-03-18 16:02:41,54.704825,-119.704285,"Alces alces",28
32286,2009-03-18 18:02:57,54.704428,-119.70445,"Alces alces",28
32287,2009-03-18 20:03:03,54.702913,-119.706053,"Alces alces",28
32288,2009-03-18 22:02:41,54.702872,-119.706153,"Alces alces",28
32289,2009-03-19 00:02:40,54.702833,-119.706238,"Alces alces",28
32290,2009-03-19 02:03:03,54.70257,-119.706235,"Alces alces",28
32291,2009-03-19 04:02:41,54.702578,-119.706238,"Alces alces",28
32292,2009-03-19 06:02:36,54.702552,-119.705818,"Alces alces",28
32293,2009-03-19 08:02:42,54.702058,-119.70539,"Alces alces",28
32294,2009-03-19 10:02:37,54.70181,-119.704803,"Alces alces",28
32295,2009-03-19 12:02:41,54.701795,-119.704763,"Alces alces",28
32296,2009-03-19 14:02:40,54.701637,-119.70394,"Alces alces",28
32297,2009-03-19 16:02:41,54.7016,-119.703942,"Alces alces",28
32298,2009-03-19 18:02:45,54.701577,-119.702763,"Alces alces",28
32299,2009-03-19 20:02:55,54.701925,-119.702492,"Alces alces",28
32300,2009-03-19 22:02:38,54.701935,-119.702507,"Alces alces",28
32301,2009-03-20 00:02:58,54.70191,-119.702003,"Alces alces",28
32302,2009-03-20 02:02:36,54.701792,-119.701513,"Alces alces",28
32303,2009-03-20 04:03:04,54.701837,-119.701587,"Alces alces",28
32304,2009-03-20 06:02:43,54.701753,-119.701305,"Alces alces",28
32305,2009-03-20 08:02:40,54.70149,-119.703567,"Alces alces",28
