"uid","timestamp","location.lat","location.long","individual.taxon.canonical.name","tag.local.identifier"
43179,2009-03-08 12:27:33,53.073693,-117.897837,"Alces alces",31
43180,2009-03-08 14:02:41,53.077113,-117.89494,"Alces alces",31
43181,2009-03-08 16:03:03,53.076732,-117.894973,"Alces alces",31
43182,2009-03-08 18:03:03,53.076742,-117.89536,"Alces alces",31
43183,2009-03-08 20:02:40,53.076822,-117.895513,"Alces alces",31
43184,2009-03-08 22:02:40,53.077202,-117.895618,"Alces alces",31
43185,2009-03-09 00:02:40,53.077285,-117.895537,"Alces alces",31
43186,2009-03-09 02:02:41,53.077525,-117.895495,"Alces alces",31
43187,2009-03-09 04:03:04,53.077553,-117.895608,"Alces alces",31
43188,2009-03-09 06:02:40,53.07792,-117.895685,"Alces alces",31
43189,2009-03-09 08:02:58,53.078332,-117.89559,"Alces alces",31
43190,2009-03-09 10:02:41,53.07807,-117.895185,"Alces alces",31
43191,2009-03-09 12:02:58,53.084618,-117.8991,"Alces alces",31
43192,2009-03-09 14:02:40,53.084403,-117.898783,"Alces alces",31
43193,2009-03-09 16:03:03,53.084398,-117.8985,"Alces alces",31
43194,2009-03-09 18:02:41,53.084292,-117.898342,"Alces alces",31
43195,2009-03-09 20:02:55,53.0839,-117.897883,"Alces alces",31
43196,2009-03-09 22:03:03,53.083737,-117.897713,"Alces alces",31
43197,2009-03-10 00:02:42,53.083783,-117.897227,"Alces alces",31
43198,2009-03-10 02:03:04,53.083762,-117.897387,"Alces alces",31
43199,2009-03-10 04:03:04,53.083855,-117.896937,"Alces alces",31
43200,2009-03-10 06:02:40,53.083885,-117.896933,"Alces alces",31
43201,2009-03-10 08:02:40,53.083972,-117.896488,"Alces alces",31
43202,2009-03-10 10:03:04,53.083757,-117.896622,"Alces alces",31
43203,2009-03-10 12:02:40,53.083778,-117.8966,"Alces alces",31
43204,2009-03-10 14:03:00,53.083162,-117.8972,"Alces alces",31
43205,2009-03-10 16:03:05,53.082715,-117.897117,"Alces alces",31
43206,2009-03-10 18:03:00,53.083117,-117.897473,"Alces alces",31
43207,2009-03-10 20:02:40,53.083065,-117.897498,"Alces alces",31
43208,2009-03-10 22:02:54,53.083935,-117.896963,"Alces alces",31
43209,2009-03-11 00:03:04,53.084062,-117.89695,"Alces alces",31
43210,2009-03-11 02:02:41,53.083827,-117.896202,"Alces alces",31
43211,2009-03-11 04:03:03,53.083695,-117.896192,"Alces alces",31
43212,2009-03-11 06:03:03,53.083878,-117.896113,"Alces alces",31
43213,2009-03-11 08:02:40,53.083555,-117.895835,"Alces alces",31
43214,2009-03-11 10:03:03,53.083578,-117.895873,"Alces alces",31
43215,2009-03-11 12:02:40,53.083242,-117.896218,"Alces alces",31
43216,2009-03-11 14:02:47,53.08327,-117.896198,"Alces alces",31
43217,2009-03-11 16:03:06,53.083008,-117.895772,"Alces alces",31
43218,2009-03-11 18:03:03,53.083187,-117.895098,"Alces alces",31
43219,2009-03-11 20:02:45,53.082898,-117.895068,"Alces alces",31
43220,2009-03-11 22:03:03,53.08176,-117.894063,"Alces alces",31
43221,2009-03-12 00:02:47,53.081793,-117.894233,"Alces alces",31
43222,2009-03-12 02:02:40,53.082032,-117.893825,"Alces alces",31
43223,2009-03-12 04:02:41,53.082138,-117.893632,"Alces alces",31
43224,2009-03-12 06:03:04,53.082083,-117.893548,"Alces alces",31
43225,2009-03-12 08:02:42,53.081693,-117.893157,"Alces alces",31
43226,2009-03-12 10:03:04,53.081478,-117.893997,"Alces alces",31
43227,2009-03-12 12:02:40,53.081468,-117.894022,"Alces alces",31
43228,2009-03-12 14:02:46,53.08142,-117.894108,"Alces alces",31
43229,2009-03-12 16:03:04,53.081492,-117.89424,"Alces alces",31
43230,2009-03-12 18:02:40,53.081525,-117.89409,"Alces alces",31
43231,2009-03-12 20:02:41,53.080897,-117.892713,"Alces alces",31
43232,2009-03-12 22:02:40,53.080832,-117.892737,"Alces alces",31
43233,2009-03-13 00:02:41,53.080885,-117.893398,"Alces alces",31
43234,2009-03-13 02:03:03,53.080847,-117.892247,"Alces alces",31
43235,2009-03-13 04:02:59,53.080817,-117.892368,"Alces alces",31
43236,2009-03-13 06:02:42,53.080702,-117.891902,"Alces alces",31
43237,2009-03-13 08:02:55,53.08055,-117.891767,"Alces alces",31
43238,2009-03-13 10:03:03,53.080975,-117.891247,"Alces alces",31
43239,2009-03-13 12:02:38,53.080863,-117.891275,"Alces alces",31
43240,2009-03-13 14:03:12,53.0812,-117.891727,"Alces alces",31
43241,2009-03-13 16:03:04,53.081137,-117.891692,"Alces alces",31
43242,2009-03-13 18:03:05,53.081498,-117.891567,"Alces alces",31
43243,2009-03-13 20:02:37,53.081405,-117.891558,"Alces alces",31
43244,2009-03-13 22:02:40,53.081515,-117.891977,"Alces alces",31
43245,2009-03-14 00:02:41,53.081675,-117.89294,"Alces alces",31
43246,2009-03-14 02:02:42,53.081672,-117.89227,"Alces alces",31
43247,2009-03-14 04:02:52,53.081745,-117.89255,"Alces alces",31
43248,2009-03-14 06:02:40,53.081465,-117.892412,"Alces alces",31
43249,2009-03-14 08:02:37,53.081507,-117.892313,"Alces alces",31
43250,2009-03-14 10:03:04,53.081297,-117.891797,"Alces alces",31
43251,2009-03-14 12:02:37,53.081478,-117.891725,"Alces alces",31
43252,2009-03-14 14:02:40,53.081445,-117.891015,"Alces alces",31
43253,2009-03-14 16:03:04,53.081575,-117.89109,"Alces alces",31
43254,2009-03-14 18:02:37,53.081603,-117.891063,"Alces alces",31
43255,2009-03-14 20:02:40,53.081945,-117.890848,"Alces alces",31
43256,2009-03-14 22:02:41,53.081812,-117.890323,"Alces alces",31
43257,2009-03-15 00:02:37,53.081902,-117.890663,"Alces alces",31
43258,2009-03-15 02:02:40,53.081993,-117.891177,"Alces alces",31
43259,2009-03-15 04:03:03,53.082067,-117.89098,"Alces alces",31
43260,2009-03-15 06:02:41,53.082043,-117.890988,"Alces alces",31
43261,2009-03-15 08:03:14,53.082028,-117.890623,"Alces alces",31
43262,2009-03-15 10:03:03,53.081995,-117.890732,"Alces alces",31
43263,2009-03-15 12:03:03,53.081848,-117.891555,"Alces alces",31
43264,2009-03-15 14:02:40,53.08183,-117.891543,"Alces alces",31
43265,2009-03-15 16:03:03,53.082097,-117.892187,"Alces alces",31
43266,2009-03-15 18:02:41,53.082195,-117.892202,"Alces alces",31
43267,2009-03-15 20:02:41,53.082325,-117.892482,"Alces alces",31
43268,2009-03-15 22:02:41,53.082325,-117.891502,"Alces alces",31
43269,2009-03-16 00:02:56,53.082358,-117.891443,"Alces alces",31
43270,2009-03-16 02:02:41,53.082347,-117.891458,"Alces alces",31
43271,2009-03-16 04:02:41,53.082107,-117.891545,"Alces alces",31
43272,2009-03-16 06:02:52,53.082295,-117.891512,"Alces alces",31
43273,2009-03-16 08:02:41,53.081698,-117.891387,"Alces alces",31
43274,2009-03-16 10:03:04,53.081555,-117.891738,"Alces alces",31
43275,2009-03-16 12:02:40,53.08161,-117.891812,"Alces alces",31
43276,2009-03-16 14:02:41,53.08073,-117.890975,"Alces alces",31
